Amino.Acid,Iupred.score,ANN,PSSM,SVM,Consensus,normalization,SiteNum,Set,Response
T,0.694846,0.383,0.831,-0.119,0.365,0.006802721,2556,train,0
T,0.699094,0.031,-0.566,-1.923,-0.819,0.025435074,3183,train,0
T,0.699094,0.055,-0.162,-1.435,-0.514,0.047619048,475,train,0
T,0.699094,0.083,-0.231,-1.265,-0.471,0.002906977,994,train,0
T,0.699094,0.103,-0.164,-1.329,-0.463,0.007590133,1761,train,0
T,0.699094,0.115,-0.188,-1.321,-0.465,0.045045045,2989,train,0
T,0.699094,0.159,-0.014,-0.86,-0.238,0.001135074,3596,train,0
T,0.699094,0.168,0.011,-1.082,-0.301,0.017680339,3612,train,0
T,0.699094,0.634,0.412,0.174,0.407,0.005959476,314,test,NA
T,0.699094,0.745,0.568,0.483,0.599,0.005154639,1698,train,0
T,0.6991,0.077,-0.43,-1.572,-0.642,0.004527814,1676,train,0
T,0.703578,0.086,-0.314,-1.53,-0.586,0.006451613,2843,train,0
T,0.703578,0.236,0.274,-0.671,-0.054,0.007751938,289,test,NA
T,0.703578,0.466,0.299,-0.171,0.198,0.004807692,712,train,0
T,0.703578,0.611,0.321,0.005,0.312,0.008591065,3608,train,0
T,0.707965,0.054,-0.17,-1.347,-0.488,0.003225806,1334,train,0
T,0.707965,0.106,-0.095,-0.975,-0.321,0.003127172,3285,train,0
T,0.707965,0.109,-0.104,-1.256,-0.417,0.011166946,1430,train,0
T,0.707965,0.118,-0.23,-1.371,-0.494,0.005524862,139,test,NA
T,0.707965,0.133,-0.244,-0.861,-0.324,0.001053741,3658,train,0
T,0.707965,0.253,-0.067,-0.798,-0.204,0.010869565,701,test,NA
T,0.707965,0.296,0.032,-0.56,-0.077,0.013062409,828,train,0
T,0.712013,0.134,-0.172,-1.145,-0.394,0,1957,train,0
T,0.712013,0.163,-0.042,-0.807,-0.229,0.009009009,1984,train,0
T,0.712013,0.704,0.569,0.26,0.511,0.012315271,700,train,1
T,0.716283,0.063,-0.337,-1.482,-0.585,0.006956522,2627,train,0
T,0.716283,0.07,-0.314,-1.586,-0.61,0.002270148,3128,test,NA
T,0.716283,0.139,-0.212,-1.353,-0.475,0.00106082,3401,train,0
T,0.716283,0.354,0.416,-0.116,0.218,9.98004e-4,2199,train,0
T,0.716283,0.39,0.989,-0.081,0.433,0.010928962,2129,train,0
T,0.716283,0.566,0.713,0.256,0.512,0.004132231,1519,test,NA
T,0.716283,0.597,0.482,-0.208,0.29,0.023012552,577,test,NA
T,0.7163,0.589,0.217,0.233,0.346,6.46831e-4,41,train,0
T,0.720929,0.077,-0.048,-1.375,-0.449,0.001165501,2944,train,0
T,0.720929,0.28,-0.066,-0.461,-0.082,0.001593625,3564,train,0
T,0.720929,0.32,0.012,-1.095,-0.254,0.008347245,620,train,0
T,0.720929,0.451,0.581,-0.054,0.326,0.011155378,1407,train,0
T,0.724957,0.179,-0.196,-1.239,-0.419,0.004132231,2109,train,0
T,0.724957,0.201,0.079,-0.899,-0.206,0.001338688,662,train,0
T,0.724957,0.286,0.638,-0.557,0.122,0.003182461,928,train,0
T,0.724957,0.476,0.67,-0.228,0.306,0.02173913,3686,test,NA
T,0.724957,0.664,0.335,0.316,0.438,0.010869565,1216,train,0
T,0.728858,0.022,-0.539,-2.065,-0.861,0.004780876,3064,train,0
T,0.728858,0.034,-0.209,-1.592,-0.589,0.001768034,1700,train,0
T,0.728858,0.081,-0.247,-1.214,-0.46,0.006060606,1427,train,0
T,0.728858,0.091,-0.455,-1.28,-0.548,0.104166667,71,train,0
T,0.728858,0.257,-0.007,-0.878,-0.209,0.005464481,1846,train,0
T,0.7331,0.283,-0.021,-0.734,-0.157,0.007761966,995,train,0
T,0.733139,0.074,-0.274,-1.422,-0.541,3.53607e-4,668,train,0
T,0.733139,0.086,-0.177,-1.081,-0.391,0.002331002,1482,train,0
T,0.733139,0.086,-0.431,-1.327,-0.557,0.005347594,3412,train,0
T,0.733139,0.473,0.371,-0.208,0.212,3.53607e-4,3271,train,0
T,0.733139,0.521,0.078,-0.104,0.165,0.004301075,2419,train,0
T,0.73314,0.193,-0.046,-0.511,-0.121,0.005037783,2044,train,0
T,0.73685,0.2,-0.019,-1.057,-0.292,3.53607e-4,1038,train,0
T,0.73685,0.703,0.894,0.289,0.629,0.030456853,256,train,0
T,0.741537,0.106,-0.113,-0.787,-0.265,0.005154639,2947,train,0
T,0.741537,0.419,0.261,0.059,0.246,0.028571429,607,train,0
T,0.741537,0.567,0.317,0.05,0.311,0.002403846,2516,test,NA
T,0.745909,0.062,-0.18,-1.124,-0.414,0.001356852,1323,train,0
T,0.745909,0.064,-0.31,-1.054,-0.433,0.052631579,993,train,0
T,0.745909,0.073,-0.109,-1.149,-0.395,9.98004e-4,3214,test,NA
T,0.745909,0.118,-0.048,-0.819,-0.25,0.002150538,2004,train,0
T,0.745909,0.964,1.683,1.898,1.515,0.003161222,543,train,1
T,0.750527,0.047,-0.182,-1.286,-0.474,0.001768034,2939,train,0
T,0.750527,0.068,-0.286,-1.335,-0.518,0.018018018,528,train,0
T,0.750527,0.162,0.243,-0.885,-0.16,0.003992016,1607,train,0
T,0.750527,0.192,-0.184,-0.702,-0.231,7.07214e-4,3118,test,NA
T,0.754692,0.023,-0.564,-1.944,-0.828,0.016722408,1834,train,0
T,0.754692,0.071,-0.124,-1.231,-0.428,0.004504505,1819,test,NA
T,0.754692,0.158,-0.058,-0.947,-0.282,0.022486772,975,train,0
T,0.754692,0.423,0.232,-0.265,0.13,0.002906977,187,test,NA
T,0.754692,0.572,1.044,0.196,0.604,0.001996008,849,train,0
T,0.759478,0.112,-0.006,-1.041,-0.312,0.002109705,1397,train,0
T,0.759478,0.217,-0.016,-1.187,-0.329,0.002463054,2301,train,0
T,0.759478,0.362,0.147,-0.417,0.031,0.005076142,2223,train,0
T,0.759478,0.47,0.162,-0.203,0.143,3.53607e-4,478,train,0
T,0.76285,0.057,-0.267,-1.494,-0.568,0.010869565,882,test,NA
T,0.76285,0.15,-0.288,-0.82,-0.319,0.005076142,1079,train,0
T,0.76285,0.187,-0.148,-0.574,-0.178,0.013157895,1920,test,NA
T,0.76285,0.387,0.497,-0.406,0.159,0.065217391,266,train,0
T,0.767246,0.123,-0.256,-0.968,-0.367,3.53607e-4,2765,test,NA
T,0.767246,0.165,0.05,-0.835,-0.207,0.001030928,1759,train,0
T,0.767246,0.175,0.562,-0.972,-0.078,0.014644351,3439,train,0
T,0.767246,0.535,0.547,0.123,0.402,0.001451379,1554,test,NA
T,0.771762,0.16,-0.005,-1.061,-0.302,0.035714286,2331,test,NA
T,0.771762,0.645,0.359,-0.079,0.308,0.036585366,122,train,0
T,0.771762,0.816,0.568,0.521,0.635,0.002118644,2486,train,0
T,0.771762,0.823,1.228,0.786,0.946,0.003992016,378,train,0
T,0.775545,0.011,-0.7,-2.61,-1.1,0.103286385,1665,train,0
T,0.775545,0.627,0.087,0.101,0.272,0.001768034,2300,train,0
T,0.779859,0.062,-0.484,-1.413,-0.612,0.018181818,3556,test,NA
T,0.779859,0.074,-0.271,-1.27,-0.489,0.002994012,100,train,0
T,0.779859,0.109,-0.236,-1.38,-0.502,0.002109705,3591,train,0
T,0.779859,0.122,0.081,-1.166,-0.321,0.015965167,3120,test,NA
T,0.779859,0.398,0.211,-0.386,0.074,0.028508772,3072,train,0
T,0.779859,0.517,0.43,-0.07,0.292,0.007874016,3254,train,0
T,0.779859,0.531,0.426,-0.23,0.242,0.049151344,790,train,0
T,0.779859,0.644,0.582,0.116,0.447,0.002659574,1192,train,0
T,0.784345,0.019,-0.402,-2.057,-0.813,0.005555556,3538,train,0
T,0.784345,0.026,-0.405,-1.639,-0.673,0.013402062,1183,train,0
T,0.784345,0.338,0.292,-0.683,-0.018,0.005555556,3270,train,0
T,0.788093,0.065,-0.127,-1.137,-0.4,0.029279279,2272,train,0
T,0.788093,0.628,0.893,0.265,0.595,0.092644979,324,test,NA
T,0.7881,0.055,-0.211,-1.503,-0.553,6.46831e-4,44,train,0
T,0.791621,0.152,-0.202,-0.958,-0.336,0.016042781,3597,train,0
T,0.791621,0.298,0.838,0.039,0.392,0.015463918,3110,test,NA
T,0.791621,0.364,0.064,-0.181,0.082,0.020833333,196,train,0
T,0.791621,0.376,0.042,-0.685,-0.089,9.98004e-4,519,train,0
T,0.795062,0.086,-0.048,-0.96,-0.307,0.001362398,2473,train,0
T,0.795062,0.086,-0.295,-0.958,-0.389,0.003289474,889,train,0
T,0.795062,0.091,0.01,-1.209,-0.369,0.020872865,3585,test,NA
T,0.795062,0.333,-0.073,-0.612,-0.117,3.53607e-4,2980,train,0
T,0.795062,0.59,0.227,-0.051,0.255,0.003161222,2860,train,0
T,0.7951,0.055,-0.523,-1.863,-0.777,6.46831e-4,545,train,0
T,0.798249,0.049,-0.262,-1.438,-0.55,0.023178808,123,train,0
T,0.798249,0.122,-0.375,-0.823,-0.359,0.003968254,967,train,0
T,0.798249,0.159,0.104,-0.905,-0.214,0.002150538,3261,train,0
T,0.798249,0.187,0.046,-0.837,-0.201,0.001414427,222,train,0
T,0.798249,0.229,0.049,-0.874,-0.199,0.006011315,218,test,NA
T,0.798249,0.39,0.242,-0.3,0.111,0.003225806,643,train,0
T,0.801317,0.116,-0.145,-0.936,-0.322,0.001389854,1765,train,0
T,0.801317,0.431,0.94,-0.216,0.385,0.027027027,2515,train,1
T,0.805,0.051,-0.308,-1.655,-0.637,6.46831e-4,1223,train,0
T,0.805026,0.108,-0.199,-1.189,-0.427,0.009090909,2626,train,0
T,0.805026,0.655,0.992,0.434,0.694,0.005555556,1463,train,0
T,0.808535,0.549,0.005,-0.122,0.144,0.004115226,1353,train,0
T,0.808535,0.568,0.516,0.056,0.38,0.11627907,54,train,0
T,0.812494,0.067,-0.139,-1.482,-0.518,3.47464e-4,1785,train,0
T,0.812494,0.186,0.01,-0.766,-0.19,0.005154639,2536,train,0
T,0.812494,0.316,0.136,-0.663,-0.07,0.012121212,231,test,NA
T,0.812494,0.432,0.625,-0.184,0.291,0.002107482,3420,train,0
T,0.8125,0.048,-0.402,-1.654,-0.669,0.003234153,776,train,0
T,0.81615,0.113,0.062,-1.124,-0.316,0.001996008,2963,train,0
T,0.81615,0.166,-0.152,-1.215,-0.4,0.003092784,580,train,0
T,0.81615,0.887,1.495,1.186,1.189,0.064016736,1786,train,1
T,0.819762,0.13,-0.113,-0.825,-0.269,0.021052632,2214,test,NA
T,0.823549,0.037,-0.569,-1.889,-0.807,0.00106082,2373,train,0
T,0.823549,0.122,-0.386,-1.187,-0.484,0.006247211,3444,train,0
T,0.823549,0.145,-0.224,-1.06,-0.38,0.001053741,1433,train,0
T,0.823549,0.358,0.679,-0.134,0.301,0.010309278,2379,train,0
T,0.823549,0.74,0.775,0.648,0.721,0.010695187,1242,train,0
T,0.827927,0.03,-0.567,-1.989,-0.842,0.003496503,3628,train,0
T,0.827927,0.104,0.075,-1.463,-0.428,7.96813e-4,1581,test,NA
T,0.827927,0.143,-0.067,-1.029,-0.318,0.00106082,1452,train,0
T,0.827927,0.173,0.085,-0.881,-0.208,0.00483871,1535,train,0
T,0.827927,0.178,0.118,-0.768,-0.157,0.006451613,1122,train,0
T,0.827927,0.428,0.258,-0.264,0.141,0.010869565,163,train,0
T,0.827927,0.501,0.395,-0.133,0.254,0.047683924,1052,train,0
T,0.83125,0.278,0.126,-0.588,-0.061,0.052631579,803,train,0
T,0.83125,0.353,0.127,-0.357,0.041,0.001053741,3441,train,0
T,0.83125,0.588,0.104,0.046,0.246,0.009090909,1602,train,1
T,0.83125,0.891,1.325,1.22,1.145,0.011952191,951,train,0
T,0.834292,0.025,-0.491,-1.894,-0.787,0.009009009,3020,train,0
T,0.834292,0.086,-0.066,-1.468,-0.483,0.003968254,1630,train,0
T,0.834292,0.203,-0.016,-0.884,-0.232,0.007874016,146,train,0
T,0.834292,0.914,1.738,1.123,1.258,0.209745763,2056,test,NA
T,0.837511,0.389,-0.001,-0.659,-0.09,0.001414427,1010,train,0
T,0.837511,0.451,0.453,-0.293,0.204,0.004115226,1878,train,0
T,0.84206,0.071,-0.44,-1.305,-0.558,0.00203666,3461,train,0
T,0.84206,0.208,-0.066,-1.254,-0.371,9.98004e-4,1283,train,0
T,0.84206,0.318,0.424,-0.557,0.062,0.015503876,1528,test,NA
T,0.84206,0.353,0.459,-0.377,0.145,0.003992016,1603,train,0
T,0.846163,0.194,0.078,-0.444,-0.057,4.46229e-4,1127,test,NA
T,0.8462,0.079,-0.371,-1.399,-0.564,0.017857143,108,train,0
T,0.849326,0.023,-0.591,-1.994,-0.854,0.001451379,3338,train,0
T,0.849326,0.076,-0.157,-1.362,-0.481,0.006521739,1986,train,0
T,0.849326,0.125,-0.204,-1.088,-0.389,0.00802139,2817,train,0
T,0.852992,0.072,0.058,-1.31,-0.393,0.02,274,train,0
T,0.852992,0.313,0.258,-0.597,-0.009,0.020953757,3028,train,0
T,0.856457,0.19,-0.003,-0.678,-0.164,0.016627078,2083,train,0
T,0.856457,0.202,0.009,-0.87,-0.22,0.003436426,925,train,0
T,0.856457,0.363,0.566,-0.054,0.292,0.002252252,3672,test,NA
T,0.856457,0.51,0.368,-0.289,0.196,0.003992016,1440,test,NA
T,0.859585,0.252,0.438,-0.432,0.086,0.017857143,457,test,NA
T,0.859585,0.276,0.152,-0.599,-0.057,0.002390438,2279,train,0
T,0.859585,0.34,0.067,-0.634,-0.076,0.010869565,1171,train,0
T,0.859585,0.475,0.701,-0.257,0.306,0.001675042,2121,train,0
T,0.862302,0.074,-0.223,-1.568,-0.572,0.026804124,664,test,NA
T,0.862302,0.772,0.976,0.65,0.799,0.026162791,1764,train,0
T,0.865454,0.342,0.135,-0.201,0.092,0.001338688,2089,train,0
T,0.868118,0.039,-0.01,-1.623,-0.531,0.007978723,455,test,NA
T,0.868118,0.096,-0.256,-1.57,-0.577,0.022222222,2779,train,0
T,0.868118,0.113,-0.067,-1.157,-0.37,0.086092715,3245,train,0
T,0.871313,0.127,-0.087,-0.883,-0.281,0.00334728,3334,test,NA
T,0.871313,0.194,-0.06,-0.757,-0.208,0.089108911,2377,test,NA
T,0.871313,0.316,-0.028,-0.453,-0.055,0.005555556,2463,train,0
T,0.871313,0.511,0.468,0.059,0.346,0.01996008,3351,test,NA
T,0.871313,0.864,1.091,0.895,0.95,0.002107482,1883,train,0
T,0.874069,0.479,0.249,-0.128,0.2,0.007751938,1062,train,0
T,0.874069,0.689,0.704,0.441,0.611,0.210526316,3040,train,0
T,0.876521,0.037,-0.584,-1.778,-0.775,0.002107482,674,train,0
T,0.876521,0.539,0.35,-0.01,0.293,0.007376185,203,train,0
T,0.879233,0.04,-0.349,-1.93,-0.746,0.005464481,2643,train,0
T,0.879233,0.162,0.003,-1.03,-0.288,0.004301075,384,test,NA
T,0.879233,0.267,-0.141,-0.821,-0.232,0.001042391,2703,train,0
T,0.882776,0.031,-0.555,-1.756,-0.76,0.016574586,282,train,0
T,0.882776,0.038,-0.435,-1.65,-0.682,0.066086957,3358,test,NA
T,0.882776,0.069,-0.185,-1.109,-0.408,0.006374502,3650,train,0
T,0.8853,0.264,-0.001,-0.861,-0.199,6.46831e-4,1584,test,NA
T,0.885302,0.05,-0.344,-1.564,-0.619,0.005154639,2776,train,0
T,0.885302,0.105,-0.193,-1.06,-0.383,0.005154639,1060,train,0
T,0.885302,0.113,-0.16,-0.985,-0.344,0.146226415,1561,train,0
T,0.885302,0.299,0.213,-0.396,0.039,0.023952096,1350,train,0
T,0.88723,0.036,-0.578,-1.908,-0.817,0.010928962,2684,test,NA
T,0.88723,0.039,-0.48,-1.524,-0.655,0.00476758,3567,train,0
T,0.88723,0.056,-0.344,-1.084,-0.457,0.035483871,2155,train,0
T,0.88723,0.26,0.233,-0.5,-0.002,4.46229e-4,2741,train,0
T,0.889439,0.182,-0.204,-1,-0.341,0.007151371,2542,train,0
T,0.889439,0.912,1.37,1.321,1.201,0.009535161,210,train,0
T,0.891961,0.094,0.036,-1.161,-0.344,0.017025712,1509,train,0
T,0.894241,0.106,-0.178,-1.284,-0.452,0.002444988,956,train,0
T,0.894241,0.472,0.345,-0.403,0.138,0.04,2401,train,0
T,0.89662,0.028,-0.356,-1.961,-0.763,5.58347e-4,554,train,0
T,0.89662,0.058,-0.431,-1.57,-0.648,0.002084781,2494,train,0
T,0.89662,0.304,0.185,-0.796,-0.102,0.005555556,1326,train,0
T,0.899122,0.077,-0.094,-1.403,-0.473,0.002994012,3389,test,NA
T,0.899122,0.157,-0.044,-0.877,-0.255,0.001612903,3217,train,0
T,0.899122,0.284,0.079,-0.64,-0.092,0.001451379,1642,train,0
T,0.905695,0.041,-0.585,-1.632,-0.725,0.008429926,368,test,NA
T,0.905695,0.187,-0.081,-0.907,-0.267,0.005813953,2448,train,0
T,0.905695,0.638,0.842,0.54,0.673,0.004966887,225,train,0
T,0.908098,0.025,-0.603,-2.151,-0.91,0.003992016,978,train,0
T,0.908098,0.105,-0.214,-1.193,-0.434,0.009561753,2472,test,NA
T,0.9106,0.137,-0.063,-1.075,-0.334,6.46831e-4,2105,train,0
T,0.910643,0.036,-0.641,-1.775,-0.793,0.053913043,516,train,0
T,0.910643,0.235,0.145,-0.896,-0.172,0.041666667,1339,train,0
T,0.912647,0.048,-0.625,-1.598,-0.725,0.036880927,2248,train,0
T,0.912647,0.071,-0.267,-1.418,-0.538,0.009090909,842,train,0
T,0.912647,0.083,-0.248,-1.289,-0.485,0.004385965,1436,train,0
T,0.912647,0.088,0.13,-1.17,-0.317,0.011494253,3201,train,0
T,0.915074,0.059,0.161,-1.374,-0.385,0.009090909,2249,train,0
T,0.91684,0.019,-0.651,-1.886,-0.839,0.006322445,410,train,0
T,0.91684,0.074,-0.438,-1.353,-0.572,0.058685446,2943,train,0
T,0.91684,0.074,-0.459,-1.289,-0.558,0.005338078,879,train,0
T,0.919029,0.164,-0.373,-1.244,-0.484,0.013157895,2783,train,0
T,0.919029,0.29,0.078,-0.59,-0.074,0.012987013,2471,train,0
T,0.921076,0.017,-0.668,-2.103,-0.918,0.016678249,1601,test,NA
T,0.921076,0.116,-0.232,-1.65,-0.589,0.005555556,1895,train,0
T,0.922952,0.036,-0.364,-1.808,-0.712,0.00238379,3164,test,NA
T,0.922952,0.078,-0.278,-1.473,-0.558,0.013157895,981,train,0
T,0.923,0.181,-0.082,-0.864,-0.255,0.033826638,1690,train,0
T,0.92490000000000006,0.034,-0.514,-1.805,-0.762,0.026785714,1300,test,NA
T,0.924947,0.11,-0.224,-1.005,-0.373,0.005524862,3560,train,0
T,0.9287,0.096,0.023,-1.009,-0.297,0.007761966,2491,train,0
T,0.928747,0.104,-0.163,-1.155,-0.405,0.016556291,652,test,NA
T,0.93079,0.153,-0.243,-0.837,-0.309,0.00872093,2230,train,0
T,0.93079,0.247,0.292,-0.742,-0.068,0.016666667,3013,test,NA
T,0.93079,0.42,0.137,-0.262,0.098,0.001669449,565,train,0
T,0.932927,0.097,-0.209,-0.987,-0.366,0.010204082,1982,train,0
T,0.934618,0.046,-0.292,-1.608,-0.618,6.94927e-4,3662,train,0
T,0.934618,0.303,0.018,-0.536,-0.072,0.002109705,2414,train,0
T,0.934618,0.632,0.828,0.162,0.541,0.004694836,863,train,0
T,0.936162,0.086,-0.435,-1.596,-0.648,0.00867052,1605,train,0
T,0.936162,0.429,0.273,-0.2,0.167,0.010526316,2273,train,0
T,0.936162,0.447,-0.229,-0.229,-0.004,0.002432245,2488,test,NA
T,0.938133,0.056,-0.206,-1.472,-0.541,0.001053741,236,test,NA
T,0.941505,0.132,0.058,-1.213,-0.341,7.96813e-4,1717,train,0
T,0.941505,0.201,-0.123,-0.752,-0.225,0.041000695,911,train,0
T,0.94331,0.187,-0.058,-0.989,-0.287,0.011466296,2549,train,0
T,0.94331,0.219,-0.059,-1.159,-0.333,6.94927e-4,1087,test,NA
T,0.94331,0.503,0.965,-0.042,0.475,0.012224939,487,train,0
T,0.945666,0.026,-0.586,-1.897,-0.819,0.01369863,1298,train,0
T,0.947281,0.097,-0.243,-0.979,-0.375,0.002331002,1908,train,0
T,0.948786,0.406,0.402,-0.272,0.179,0.002902758,1662,train,0
T,0.948786,0.943,1.542,1.349,1.278,0.082191781,2192,test,NA
T,0.950334,0.071,-0.436,-1.662,-0.676,0.007675439,1558,train,0
T,0.951925,0.508,0.481,0.128,0.372,0.002779708,2923,train,0
T,0.953422,0.02,-0.855,-2.09,-0.975,0.022222222,132,train,0
T,0.956248,0.342,0.071,-0.563,-0.05,0.194945848,1912,test,NA
T,0.959312,0.014,-0.639,-2.231,-0.952,0.002084781,813,test,NA
T,0.96064,0.467,0.359,-0.197,0.21,0.016393443,1617,train,0
T,0.960642,0.453,0.582,0.227,0.421,0.028880866,3056,train,0
T,0.96342,0.017,-0.559,-2.156,-0.899,0.003338898,2670,train,0
T,0.96342,0.103,-0.09,-0.899,-0.295,0.018068103,855,train,0
T,0.964893,0.06,-0.408,-1.39,-0.579,0.002444988,1286,test,NA
T,0.9657,0.768,0.581,0.524,0.624,0.018181818,1510,train,0
T,0.966441,0.047,-0.594,-1.691,-0.746,0.001389854,396,train,0
T,0.966441,0.254,0.097,-0.721,-0.123,0.002375297,627,train,0
T,0.968436,0.057,-0.341,-1.759,-0.681,3.47464e-4,1287,train,0
T,0.969315,0.128,0.039,-1.155,-0.329,0.025821596,332,train,0
T,0.969315,0.324,0.299,-0.306,0.106,0.071283096,836,train,0
T,0.97245,0.207,0.082,-0.711,-0.141,0.095238095,3692,train,0
T,0.97245,0.31,0.618,-0.182,0.249,0.006601807,3344,test,NA
T,0.973328,0.916,1.453,1.514,1.294,0.014150943,1361,train,0
T,0.97333,0.097,-0.017,-0.984,-0.301,0.016393443,1304,train,0
T,0.976962,0.092,-0.151,-1.019,-0.359,0.004716981,2158,train,0
T,0.978672,0.183,-0.089,-0.578,-0.161,3.47464e-4,1995,train,0
T,0.983019,0.078,-0.475,-1.504,-0.634,0.001042391,2813,train,0
T,0.98442,0.252,-0.171,-0.801,-0.24,0.005583473,1866,test,NA
T,0.984871,0.701,0.645,0.285,0.544,0.001897533,2581,test,NA
T,0.985417,0.114,-0.119,-0.923,-0.309,3.47464e-4,425,train,0
T,0.985964,0.04,-0.466,-1.425,-0.617,0.006700168,118,train,0
T,0.989597,0.713,0.792,0.471,0.659,0.017025712,3372,train,0
